CustomerID,Recency,Frequency,Monetary,R_Quartile,F_Quartile,M_Quartile,RFM_Score,RFM_Segment
16043,38,4,773.99,3,3,3,333,Potential Loyalists
16045,120,4,1340.7,2,3,3,233,About to Sleep
16048,86,3,243.69000000000003,2,2,1,221,At Risk
16049,40,3,1111.79,3,2,3,323,Potential Loyalists
16050,174,1,137.9,1,1,1,111,Can't Lose
16052,54,1,362.06,2,1,2,212,At Risk
16053,33,2,1511.95,3,2,3,323,Potential Loyalists
16054,145,1,783.9,1,1,3,113,Unknown
16055,221,1,134.8,1,1,1,111,Can't Lose
16056,45,1,664.85,3,1,3,313,Unknown
16057,4,10,2140.2200000000003,4,4,4,444,Champions
16059,66,6,1459.8600000000001,2,3,3,233,About to Sleep
16062,10,4,1153.62,4,3,3,433,Loyal
16063,260,1,335.32,1,1,2,112,Can't Lose
16065,365,1,372.09,1,1,2,112,Can't Lose
16066,17,5,1521.87,4,3,3,433,Loyal
16070,22,2,852.15,3,2,3,323,Potential Loyalists
16071,45,1,326.24,3,1,2,312,Promising
16072,288,1,584.3199999999999,1,1,2,112,Can't Lose
16073,292,2,94.35000000000001,1,2,1,121,Can't Lose
16076,3,11,2173.53,4,4,4,444,Champions
16078,284,1,79.2,1,1,1,111,Can't Lose
16079,17,3,1352.0,4,2,3,423,Potential Loyalists
16080,82,3,176.6,2,2,1,221,At Risk
16081,56,5,2806.9,2,3,4,234,About to Sleep
16083,101,2,1317.62,2,2,3,223,About to Sleep
16084,299,1,436.18,1,1,2,112,Can't Lose
16085,23,5,981.51,3,3,3,333,Potential Loyalists
16086,59,6,1119.31,2,3,3,233,About to Sleep
16091,155,2,315.06,1,2,2,122,Can't Lose
16092,99,5,779.36,2,3,3,233,About to Sleep
16093,107,1,17.0,2,1,1,211,Can't Lose
16094,12,6,1041.83,4,3,3,433,Loyal
16096,264,1,320.62,1,1,2,112,Can't Lose
16097,240,1,185.04999999999998,1,1,1,111,Can't Lose
16098,88,7,2005.63,2,4,4,244,Hibernating
16099,50,3,731.9,3,2,3,323,Potential Loyalists
16101,9,3,1245.96,4,2,3,423,Potential Loyalists
16102,42,3,1842.14,3,2,4,324,Unknown
16103,7,6,1429.64,4,3,3,433,Loyal
16104,62,1,302.36,2,1,2,212,At Risk
16105,249,1,336.96,1,1,2,112,Can't Lose
16106,66,1,108.38,2,1,1,211,Can't Lose
16107,18,7,3204.1600000000003,3,4,4,344,Loyal
16108,85,2,816.1,2,2,3,223,About to Sleep
16109,219,2,611.88,1,2,2,122,Can't Lose
16110,45,3,1337.48,3,2,3,323,Potential Loyalists
16112,143,4,195.74,1,3,1,131,Unknown
16113,183,1,161.38,1,1,1,111,Can't Lose
16114,171,1,135.75000000000003,1,1,1,111,Can't Lose
16115,10,8,1667.97,4,4,4,444,Champions
16116,206,2,592.88,1,2,2,122,Can't Lose
16117,190,1,232.21,1,1,1,111,Can't Lose
16119,8,2,423.36,4,2,2,422,New Customers
16120,59,5,1294.14,2,3,3,233,About to Sleep
16121,57,2,867.11,2,2,3,223,About to Sleep
16122,73,4,684.42,2,3,3,233,About to Sleep
16123,52,1,307.78000000000003,2,1,2,212,At Risk
16124,316,2,187.15,1,2,1,121,Can't Lose
16125,367,1,289.35,1,1,1,111,Can't Lose
16126,29,4,6287.77,3,3,4,334,Loyal
16127,39,1,656.25,3,1,3,313,Unknown
16128,18,5,1880.22,3,3,4,334,Loyal
16131,52,6,3506.54,2,3,4,234,About to Sleep
16133,4,46,14305.66,4,4,4,444,Champions
16134,22,3,603.69,3,2,2,322,Promising
16135,263,1,517.55,1,1,2,112,Can't Lose
16136,60,3,709.38,2,2,3,223,About to Sleep
16139,19,3,635.4100000000001,3,2,2,322,Promising
16140,53,4,703.77,2,3,3,233,About to Sleep
16141,88,1,620.4,2,1,2,212,At Risk
16142,250,1,535.34,1,1,2,112,Can't Lose
16143,3,7,2419.84,4,4,4,444,Champions
16144,247,1,175.2,1,1,1,111,Can't Lose
16145,9,18,3741.98,4,4,4,444,Champions
16146,157,3,734.13,1,2,3,123,Can't Lose
16147,134,1,375.0,2,1,2,212,At Risk
16148,296,1,76.32000000000001,1,1,1,111,Can't Lose
16149,5,2,280.52,4,2,1,421,New Customers
16150,39,10,1906.07,3,4,4,344,Loyal
16152,269,1,1829.04,1,1,4,114,Unknown
16153,50,5,1824.23,3,3,4,334,Loyal
16156,9,13,3024.62,4,4,4,444,Champions
16157,16,4,644.24,4,3,2,432,Unknown
16159,282,1,348.2,1,1,2,112,Can't Lose
16160,64,4,1009.4499999999999,2,3,3,233,About to Sleep
16161,2,26,5352.97,4,4,4,444,Champions
16162,252,1,37.4,1,1,1,111,Can't Lose
16163,225,3,441.59999999999997,1,2,2,122,Can't Lose
16164,17,4,802.53,4,3,3,433,Loyal
16168,11,28,3770.6,4,4,4,444,Champions
16169,8,4,1822.97,4,3,4,434,Loyal
16170,51,7,1880.42,2,4,4,244,Hibernating
16171,59,1,73.19999999999999,2,1,1,211,Can't Lose
16172,95,5,1140.21,2,3,3,233,About to Sleep
16173,16,7,1406.57,4,4,3,443,Champions
16174,126,3,1009.55,2,2,3,223,About to Sleep
16175,94,4,1037.5900000000001,2,3,3,233,About to Sleep
16177,50,1,331.95,3,1,2,312,Promising
16178,138,1,197.9,2,1,1,211,Can't Lose
16179,61,1,215.83,2,1,1,211,Can't Lose
16180,100,10,10217.48,2,4,4,244,Hibernating
16181,73,1,305.54,2,1,2,212,At Risk
16182,72,4,6617.65,2,3,4,234,About to Sleep
16183,67,1,338.71000000000004,2,1,2,212,At Risk
16184,64,7,1155.54,2,4,3,243,Hibernating
16185,17,2,529.41,4,2,2,422,New Customers
16186,23,13,3991.94,3,4,4,344,Loyal
16187,32,17,6841.24,3,4,4,344,Loyal
16188,45,4,981.86,3,3,3,333,Potential Loyalists
16189,16,2,215.48,4,2,1,421,New Customers
16190,40,1,215.08,3,1,1,311,Lost
16191,3,25,4913.32,4,4,4,444,Champions
16193,237,1,314.45,1,1,2,112,Can't Lose
16198,75,1,400.68100000000004,2,1,2,212,At Risk
16200,4,2,1080.6200000000001,4,2,3,423,Potential Loyalists
16201,3,5,1821.52,4,3,4,434,Loyal
16202,361,1,365.27,1,1,2,112,Can't Lose
16203,59,5,589.15,2,3,2,232,About to Sleep
16204,23,1,405.71,3,1,2,312,Promising
16205,31,4,761.38,3,3,3,333,Potential Loyalists
16206,55,4,537.0600000000001,2,3,2,232,About to Sleep
16207,25,1,394.38,3,1,2,312,Promising
16208,45,2,664.26,3,2,3,323,Potential Loyalists
16209,89,5,2262.62,2,3,4,234,About to Sleep
16210,2,18,21086.3,4,4,4,444,Champions
16211,81,2,542.77,2,2,2,222,At Risk
16212,19,3,681.19,3,2,3,323,Potential Loyalists
16213,79,1,159.0,2,1,1,211,Can't Lose
16214,171,3,1062.75,1,2,3,123,Can't Lose
16215,81,1,242.35,2,1,1,211,Can't Lose
16216,267,1,914.9300000000001,1,1,3,113,Unknown
16217,235,4,259.39000000000004,1,3,1,131,Unknown
16218,30,8,3054.87,3,4,4,344,Loyal
16221,37,3,864.86,3,2,3,323,Potential Loyalists
16222,318,1,846.72,1,1,3,113,Unknown
16224,57,4,1295.3,2,3,3,233,About to Sleep
16225,45,5,1096.32,3,3,3,333,Potential Loyalists
16226,203,3,255.12,1,2,1,121,Can't Lose
16227,219,2,308.32000000000005,1,2,2,122,Can't Lose
16229,87,2,1010.6,2,2,3,223,About to Sleep
16230,190,2,542.03,1,2,2,122,Can't Lose
16232,33,5,983.23,3,3,3,333,Potential Loyalists
16233,71,5,422.13,2,3,2,232,About to Sleep
16235,41,6,858.41,3,3,3,333,Potential Loyalists
16236,78,1,432.2,2,1,2,212,At Risk
16239,57,3,372.9,2,2,2,222,At Risk
16240,8,5,3693.81,4,3,4,434,Loyal
16241,10,13,2607.87,4,4,4,444,Champions
16242,8,8,3598.26,4,4,4,444,Champions
16243,34,2,409.1,3,2,2,322,Promising
16244,212,2,1522.75,1,2,3,123,Can't Lose
16245,24,5,1352.36,3,3,3,333,Potential Loyalists
16247,170,1,114.56,1,1,1,111,Can't Lose
16248,62,1,152.94,2,1,1,211,Can't Lose
16249,53,5,1800.07,2,3,4,234,About to Sleep
16250,261,2,389.44,1,2,2,122,Can't Lose
16253,32,3,3665.62,3,2,4,324,Unknown
16255,17,10,2609.3,4,4,4,444,Champions
16256,258,2,732.63,1,2,3,123,Can't Lose
16257,177,1,46.95,1,1,1,111,Can't Lose
16258,45,5,5203.51,3,3,4,334,Loyal
16260,51,1,1035.45,2,1,3,213,Unknown
16261,17,4,746.83,4,3,3,433,Loyal
16265,9,11,5423.15,4,4,4,444,Champions
16266,74,7,861.89,2,4,3,243,Hibernating
16268,71,2,667.65,2,2,3,223,About to Sleep
16270,353,1,1141.24,1,1,3,113,Unknown
16271,3,6,1423.29,4,3,3,433,Loyal
16272,117,1,411.7,2,1,2,212,At Risk
16274,373,1,357.95,1,1,2,112,Can't Lose
16275,197,1,559.87,1,1,2,112,Can't Lose
16276,177,1,810.6,1,1,3,113,Unknown
16278,23,3,537.83,3,2,2,322,Promising
16279,21,4,1496.68,3,3,3,333,Potential Loyalists
16281,72,1,2062.06,2,1,4,214,Unknown
16282,340,1,168.3,1,1,1,111,Can't Lose
16283,6,7,1531.51,4,4,3,443,Champions
16284,31,2,823.97,3,2,3,323,Potential Loyalists
16287,170,1,142.5,1,1,1,111,Can't Lose
16292,117,2,280.9,2,2,1,221,At Risk
16293,9,12,2236.7400000000002,4,4,4,444,Champions
16295,10,4,1328.55,4,3,3,433,Loyal
16297,213,4,275.4,1,3,1,131,Unknown
16298,23,3,598.2,3,2,2,322,Promising
16302,108,2,212.82,2,2,1,221,At Risk
16303,26,4,5305.83,3,3,4,334,Loyal
16305,139,1,361.22,1,1,2,112,Can't Lose
16306,214,9,602.27,1,4,2,142,Unknown
16308,38,4,2560.0,3,3,4,334,Loyal
16309,92,3,686.6700000000001,2,2,3,223,About to Sleep
16311,18,2,616.26,3,2,2,322,Promising
16313,3,2,274.15000000000003,4,2,1,421,New Customers
16315,331,1,226.37,1,1,1,111,Can't Lose
16316,64,12,2755.56,2,4,4,244,Hibernating
16317,120,3,1341.65,2,2,3,223,About to Sleep
16318,35,1,328.15000000000003,3,1,2,312,Promising
16319,218,1,404.40000000000003,1,1,2,112,Can't Lose
16320,172,2,1038.46,1,2,3,123,Can't Lose
16321,72,7,230.70000000000002,2,4,1,241,Unknown
16322,1,2,326.75,4,2,2,422,New Customers
16323,196,1,207.50000000000003,1,1,1,111,Can't Lose
16324,128,3,428.68,2,2,2,222,At Risk
16325,44,5,510.54,3,3,2,332,Potential Loyalists
16326,6,15,3085.96,4,4,4,444,Champions
16327,14,6,3844.2200000000003,4,3,4,434,Loyal
16330,18,4,242.21,3,3,1,331,Lost
16332,28,8,1583.2,3,4,3,343,Loyal
16333,8,22,26626.8,4,4,4,444,Champions
16337,37,1,151.05,3,1,1,311,Lost
16338,157,1,214.8,1,1,1,111,Can't Lose
16339,284,1,109.95,1,1,1,111,Can't Lose
16340,107,1,549.07,2,1,2,212,At Risk
16341,25,6,1959.38,3,3,4,334,Loyal
16342,75,4,322.41,2,3,2,232,About to Sleep
16343,16,2,370.48,4,2,2,422,New Customers
16344,158,1,101.10000000000001,1,1,1,111,Can't Lose
16345,44,1,575.41,3,1,2,312,Promising
16347,11,2,887.65,4,2,3,423,Potential Loyalists
16348,32,7,1469.45,3,4,3,343,Loyal
16349,291,1,53.5,1,1,1,111,Can't Lose
16350,21,5,1100.47,3,3,3,333,Potential Loyalists
16351,333,1,153.9,1,1,1,111,Can't Lose
16352,18,2,494.44,3,2,2,322,Promising
16353,4,23,6675.71,4,4,4,444,Champions
16354,63,2,395.8,2,2,2,222,At Risk
16356,198,4,210.32,1,3,1,131,Unknown
16357,33,3,658.88,3,2,3,323,Potential Loyalists
16358,1,5,2024.95,4,3,4,434,Loyal
16359,7,12,1460.3700000000001,4,4,3,443,Champions
16360,5,8,3411.69,4,4,4,444,Champions
16361,10,4,896.66,4,3,3,433,Loyal
16362,32,9,652.07,3,4,3,343,Loyal
16363,53,1,109.36000000000001,2,1,1,211,Can't Lose
16364,12,2,707.04,4,2,3,423,Potential Loyalists
16365,18,9,1540.42,3,4,3,343,Loyal
16366,19,1,327.3,3,1,2,312,Promising
16367,37,2,804.49,3,2,3,323,Potential Loyalists
16368,2,2,497.43,4,2,2,422,New Customers
16369,18,3,1553.66,3,2,3,323,Potential Loyalists
16370,82,4,1320.56,2,3,3,233,About to Sleep
16372,33,2,367.93,3,2,2,322,Promising
16374,66,2,473.03,2,2,2,222,At Risk
16376,9,3,977.52,4,2,3,423,Potential Loyalists
16377,267,1,676.2,1,1,3,113,Unknown
16378,247,3,362.95,1,2,2,122,Can't Lose
16379,4,5,2131.9,4,3,4,434,Loyal
16380,61,1,1780.59,2,1,4,214,Unknown
16383,75,2,668.36,2,2,3,223,About to Sleep
16384,90,2,584.5,2,2,2,222,At Risk
16385,60,3,555.89,2,2,2,222,At Risk
16386,29,2,317.2,3,2,2,322,Promising
16387,323,1,94.36,1,1,1,111,Can't Lose
16389,53,5,1362.27,2,3,3,233,About to Sleep
16392,270,1,221.19,1,1,1,111,Can't Lose
16393,2,20,2941.05,4,4,4,444,Champions
16394,50,9,1412.06,3,4,3,343,Loyal
16395,61,5,1486.9,2,3,3,233,About to Sleep
16398,145,4,1631.15,1,3,4,134,Hibernating
16399,19,2,408.57,3,2,2,322,Promising
16400,95,1,303.93,2,1,2,212,At Risk
16401,1,20,4061.2400000000002,4,4,4,444,Champions
16402,265,2,299.6,1,2,1,121,Can't Lose
16403,302,2,161.05,1,2,1,121,Can't Lose
16404,70,1,443.05,2,1,2,212,At Risk
16405,302,2,167.25,1,2,1,121,Can't Lose
16406,19,1,163.07,3,1,1,311,Lost
16407,13,10,2126.93,4,4,4,444,Champions
16409,36,5,2028.88,3,3,4,334,Loyal
16411,19,2,214.65,3,2,1,321,Promising
16412,54,1,151.83,2,1,1,211,Can't Lose
16413,57,1,262.2,2,1,1,211,Can't Lose
16414,22,2,126.25,3,2,1,321,Promising
16415,44,1,210.35,3,1,1,311,Lost
16416,27,4,1026.99,3,3,3,333,Potential Loyalists
16418,45,3,675.27,3,2,3,323,Potential Loyalists
16419,113,7,959.48,2,4,3,243,Hibernating
16422,17,75,33805.69,4,4,4,444,Champions
16423,25,1,346.12,3,1,2,312,Promising
16424,191,2,82.56,1,2,1,121,Can't Lose
16425,302,1,302.7,1,1,2,112,Can't Lose
16426,2,10,1908.25,4,4,4,444,Champions
16427,263,2,241.06,1,2,1,121,Can't Lose
16429,106,1,284.55,2,1,1,211,Can't Lose
16430,57,1,300.85,2,1,2,212,At Risk
16431,213,3,642.81,1,2,2,122,Can't Lose
16432,64,1,287.40000000000003,2,1,1,211,Can't Lose
16433,28,1,184.26,3,1,1,311,Lost
16434,29,7,1522.25,3,4,3,343,Loyal
16438,6,5,798.35,4,3,3,433,Loyal
16440,8,5,3640.67,4,3,4,434,Loyal
16441,67,2,381.2,2,2,2,222,At Risk
16442,2,3,616.79,4,2,2,422,New Customers
16444,46,5,638.77,3,3,2,332,Potential Loyalists
16445,34,1,230.51,3,1,1,311,Lost
16446,1,3,2.8999999999941792,4,2,1,421,New Customers
16447,136,1,259.01,2,1,1,211,Can't Lose
16448,198,1,188.89000000000001,1,1,1,111,Can't Lose
16449,191,3,674.69,1,2,3,123,Can't Lose
16450,150,1,311.92,1,1,2,112,Can't Lose
16451,88,1,266.97,2,1,1,211,Can't Lose
16455,64,7,1841.18,2,4,4,244,Hibernating
16456,99,5,2158.37,2,3,4,234,About to Sleep
16457,218,1,208.36,1,1,1,111,Can't Lose
16458,3,18,3482.7400000000002,4,4,4,444,Champions
16460,28,3,814.72,3,2,3,323,Potential Loyalists
16461,178,1,151.42,1,1,1,111,Can't Lose
16462,64,4,102.0,2,3,1,231,Unknown
16463,21,7,1383.7,3,4,3,343,Loyal
16464,20,3,1314.68,3,2,3,323,Potential Loyalists
16466,34,7,1603.46,3,4,3,343,Loyal
16468,74,1,74.9,2,1,1,211,Can't Lose
16469,24,4,650.43,3,3,3,333,Potential Loyalists
16470,52,5,757.44,2,3,3,233,About to Sleep
16471,275,1,223.95000000000002,1,1,1,111,Can't Lose
16473,165,4,314.86,1,3,2,132,Can't Lose
16474,7,11,1811.47,4,4,4,444,Champions
16475,88,4,544.3,2,3,2,232,About to Sleep
16477,64,7,2494.46,2,4,4,244,Hibernating
16478,25,3,331.0,3,2,2,322,Promising
16479,10,2,300.83,4,2,2,422,New Customers
16480,76,1,769.29,2,1,3,213,Unknown
16482,16,1,220.62,4,1,1,411,Lost
16483,192,1,139.35,1,1,1,111,Can't Lose
16484,174,3,379.4,1,2,2,122,Can't Lose
16485,77,1,363.65,2,1,2,212,At Risk
16488,33,4,492.20000000000005,3,3,2,332,Potential Loyalists
16491,47,1,731.5,3,1,3,313,Unknown
16493,73,6,1329.66,2,3,3,233,About to Sleep
16494,297,1,826.53,1,1,3,113,Unknown
16495,3,3,684.41,4,2,3,423,Potential Loyalists
16496,9,4,1562.22,4,3,3,433,Loyal
16497,50,6,2965.69,3,3,4,334,Loyal
16498,161,3,86.12,1,2,1,121,Can't Lose
16499,360,5,319.1,1,3,2,132,Can't Lose
16500,5,6,400.86,4,3,2,432,Unknown
16503,107,5,1421.43,2,3,3,233,About to Sleep
16504,25,1,484.38,3,1,2,312,Promising
16505,32,1,777.6,3,1,3,313,Unknown
16506,20,2,90.30000000000001,3,2,1,321,Promising
16509,297,1,363.70000000000005,1,1,2,112,Can't Lose
16510,372,1,248.1,1,1,1,111,Can't Lose
16511,22,3,950.26,3,2,3,323,Potential Loyalists
16513,5,4,874.59,4,3,3,433,Loyal
16515,52,5,1627.13,2,3,4,234,About to Sleep
16516,30,1,101.69999999999999,3,1,1,311,Lost
16517,277,1,162.70000000000002,1,1,1,111,Can't Lose
16518,61,3,480.92,2,2,2,222,At Risk
16519,25,2,215.07999999999998,3,2,1,321,Promising
16520,186,4,1036.6200000000001,1,3,3,133,Hibernating
16523,2,28,9295.67,4,4,4,444,Champions
16525,2,29,11895.57,4,4,4,444,Champions
16526,172,1,290.36,1,1,1,111,Can't Lose
16527,81,1,228.06,2,1,1,211,Can't Lose
16528,4,1,244.41,4,1,1,411,Lost
16529,190,1,455.25,1,1,2,112,Can't Lose
16531,22,7,1244.59,3,4,3,343,Loyal
16532,18,3,6748.8,3,2,4,324,Unknown
16533,19,5,1026.94,3,3,3,333,Potential Loyalists
16535,5,1,593.75,4,1,2,412,New Customers
16536,107,2,539.02,2,2,2,222,At Risk
16539,3,4,1388.81,4,3,3,433,Loyal
16542,54,1,119.62,2,1,1,211,Can't Lose
16545,165,1,339.3,1,1,2,112,Can't Lose
16549,10,10,4154.64,4,4,4,444,Champions
16550,109,9,2266.25,2,4,4,244,Hibernating
16551,96,3,922.12,2,2,3,223,About to Sleep
16552,243,2,379.73,1,2,2,122,Can't Lose
16553,163,14,5664.57,1,4,4,144,Hibernating
16554,3,7,641.55,4,4,2,442,Unknown
16555,35,2,285.89,3,2,1,321,Promising
16556,67,7,3313.79,2,4,4,244,Hibernating
16557,24,2,281.85,3,2,1,321,Promising
16558,1,24,8257.04,4,4,4,444,Champions
16560,21,3,816.51,3,2,3,323,Potential Loyalists
16561,6,2,511.12,4,2,2,422,New Customers
16563,54,1,1077.74,2,1,3,213,Unknown
16565,364,1,173.7,1,1,1,111,Can't Lose
16566,15,6,614.01,4,3,2,432,Unknown
16567,194,2,865.6,1,2,3,123,Can't Lose
16569,3,1,124.2,4,1,1,411,Lost
16570,9,15,3622.95,4,4,4,444,Champions
16571,3,5,1285.22,4,3,3,433,Loyal
16572,127,4,999.7,2,3,3,233,About to Sleep
16573,74,4,648.41,2,3,2,232,About to Sleep
16574,71,1,451.44,2,1,2,212,At Risk
16581,155,2,70.44,1,2,1,121,Can't Lose
16582,113,1,313.62,2,1,2,212,At Risk
16583,374,1,233.45,1,1,1,111,Can't Lose
16584,80,3,908.03,2,2,3,223,About to Sleep
16586,249,1,463.95,1,1,2,112,Can't Lose
16587,232,1,225.15,1,1,1,111,Can't Lose
16589,71,3,459.24,2,2,2,222,At Risk
16591,69,1,213.5,2,1,1,211,Can't Lose
16592,4,19,4073.28,4,4,4,444,Champions
16593,51,3,330.03,2,2,2,222,At Risk
16594,75,1,181.09,2,1,1,211,Can't Lose
16595,61,1,360.16,2,1,2,212,At Risk
16596,16,2,250.15,4,2,1,421,New Customers
16597,4,1,90.04,4,1,1,411,Lost
16598,277,2,140.7,1,2,1,121,Can't Lose
16600,4,6,813.52,4,3,3,433,Loyal
16601,41,1,244.8,3,1,1,311,Lost
16602,31,2,494.73,3,2,2,322,Promising
16603,75,2,482.47,2,2,2,222,At Risk
16607,18,16,3038.67,3,4,4,344,Loyal
16609,15,9,5450.96,4,4,4,444,Champions
16610,219,1,75.66,1,1,1,111,Can't Lose
16611,186,2,120.99,1,2,1,121,Can't Lose
16612,33,4,1187.66,3,3,3,333,Potential Loyalists
16613,70,1,618.59,2,1,2,212,At Risk
16614,183,1,506.19,1,1,2,112,Can't Lose
16616,15,2,500.42,4,2,2,422,New Customers
16617,236,1,151.85,1,1,1,111,Can't Lose
16618,31,6,2630.64,3,3,4,334,Loyal
16619,254,2,204.41,1,2,1,121,Can't Lose
16620,4,2,178.96,4,2,1,421,New Customers
16621,52,4,813.48,2,3,3,233,About to Sleep
16623,246,1,129.45000000000002,1,1,1,111,Can't Lose
16624,81,2,810.57,2,2,3,223,About to Sleep
16625,275,1,333.08,1,1,2,112,Can't Lose
16626,1,20,4379.65,4,4,4,444,Champions
16627,79,1,322.8,2,1,2,212,At Risk
16628,30,6,2183.04,3,3,4,334,Loyal
16629,74,2,417.73,2,2,2,222,At Risk
16633,17,7,2878.15,4,4,4,444,Champions
16634,223,2,217.9,1,2,1,121,Can't Lose
16637,32,5,1124.59,3,3,3,333,Potential Loyalists
16638,23,11,1676.47,3,4,4,344,Loyal
16639,25,4,1169.38,3,3,3,333,Potential Loyalists
16641,106,1,231.1,2,1,1,211,Can't Lose
16642,5,3,679.83,4,2,3,423,Potential Loyalists
16643,246,1,487.51,1,1,2,112,Can't Lose
16644,178,2,833.78,1,2,3,123,Can't Lose
16647,170,2,214.06,1,2,1,121,Can't Lose
16648,39,2,270.86,3,2,1,321,Promising
16650,72,1,518.42,2,1,2,212,At Risk
16652,54,11,6654.26,2,4,4,244,Hibernating
16653,16,3,1166.92,4,2,3,423,Potential Loyalists
16654,141,5,594.97,1,3,2,132,Can't Lose
16655,18,6,3794.52,3,3,4,334,Loyal
16656,22,21,8568.24,3,4,4,344,Loyal
16657,10,4,933.62,4,3,3,433,Loyal
16658,368,1,123.24,1,1,1,111,Can't Lose
16659,189,1,39.12,1,1,1,111,Can't Lose
16660,16,5,810.45,4,3,3,433,Loyal
16665,362,1,135.4,1,1,1,111,Can't Lose
16666,19,1,118.98,3,1,1,311,Lost
16667,68,2,570.13,2,2,2,222,At Risk
16668,15,6,306.72,4,3,2,432,Unknown
16669,24,4,1370.87,3,3,3,333,Potential Loyalists
16670,17,17,4022.46,4,4,4,444,Champions
16671,28,3,1692.27,3,2,4,324,Unknown
16672,2,23,8093.59,4,4,4,444,Champions
16674,55,2,319.61,2,2,2,222,At Risk
16676,34,5,1558.72,3,3,3,333,Potential Loyalists
16678,3,17,3013.83,4,4,4,444,Champions
16679,366,1,129.75,1,1,1,111,Can't Lose
16680,43,1,183.7,3,1,1,311,Lost
16681,73,6,1770.3400000000001,2,3,4,234,About to Sleep
16682,5,5,1028.0,4,3,3,433,Loyal
16684,4,31,65892.08,4,4,4,444,Champions
16685,61,2,324.24,2,2,2,222,At Risk
16686,47,9,3043.48,3,4,4,344,Loyal
16688,1,4,1260.8600000000001,4,3,3,433,Loyal
16689,76,3,303.26,2,2,2,222,At Risk
16690,44,3,208.63,3,2,1,321,Promising
16692,256,2,1276.0,1,2,3,123,Can't Lose
16693,69,2,482.01,2,2,2,222,At Risk
16696,135,4,657.9,2,3,3,233,About to Sleep
16697,241,1,112.75,1,1,1,111,Can't Lose
16698,227,2,1998.0,1,2,4,124,Unknown
16700,9,17,5040.0,4,4,4,444,Champions
16701,9,18,5150.2699999999995,4,4,4,444,Champions
16705,1,29,13946.130000000001,4,4,4,444,Champions
16706,37,3,531.35,3,2,2,322,Promising
16708,46,1,656.63,3,1,3,313,Unknown
16709,85,5,3029.87,2,3,4,234,About to Sleep
16710,19,10,2483.04,3,4,4,344,Loyal
16711,3,5,1651.03,4,3,4,434,Loyal
16712,9,11,3645.43,4,4,4,444,Champions
16713,19,21,6840.2300000000005,3,4,4,344,Loyal
16714,219,4,911.53,1,3,3,133,Hibernating
16715,78,1,301.71999999999997,2,1,2,212,At Risk
16716,267,3,319.8000000000001,1,2,2,122,Can't Lose
16717,9,9,3278.36,4,4,4,444,Champions
16718,369,1,623.75,1,1,2,112,Can't Lose
16719,15,8,1773.92,4,4,4,444,Champions
16720,26,1,155.24,3,1,1,311,Lost
16721,262,1,292.47,1,1,1,111,Can't Lose
16722,17,16,4711.21,4,4,4,444,Champions
16723,91,2,589.15,2,2,2,222,At Risk
16725,302,8,775.07,1,4,3,143,Hibernating
16726,26,5,1382.02,3,3,3,333,Potential Loyalists
16727,364,1,272.82,1,1,1,111,Can't Lose
16728,46,4,1054.67,3,3,3,333,Potential Loyalists
16729,36,26,7076.28,3,4,4,344,Loyal
16730,52,4,702.79,2,3,3,233,About to Sleep
16732,32,1,603.75,3,1,2,312,Promising
16734,52,3,650.51,2,2,3,223,About to Sleep
16735,79,7,2269.21,2,4,4,244,Hibernating
16737,53,1,417.6,2,1,2,212,At Risk
16738,298,1,3.75,1,1,1,111,Can't Lose
16739,172,2,312.55,1,2,2,122,Can't Lose
16743,29,8,2191.84,3,4,4,344,Loyal
16744,11,7,1304.76,4,4,3,443,Champions
16745,87,18,7170.7,2,4,4,244,Hibernating
16746,5,19,6694.31,4,4,4,444,Champions
16747,25,4,826.96,3,3,3,333,Potential Loyalists
16748,18,5,1515.9,3,3,3,333,Potential Loyalists
16750,45,5,623.93,3,3,2,332,Potential Loyalists
16751,31,1,1764.72,3,1,4,314,Unknown
16752,373,1,207.5,1,1,1,111,Can't Lose
16753,58,1,223.92000000000002,2,1,1,211,Can't Lose
16754,372,1,2002.4,1,1,4,114,Unknown
16755,114,5,1484.63,2,3,3,233,About to Sleep
16756,215,1,239.4,1,1,1,111,Can't Lose
16757,319,1,106.83000000000001,1,1,1,111,Can't Lose
16758,65,1,369.34000000000003,2,1,2,212,At Risk
16759,8,4,772.84,4,3,3,433,Loyal
16761,97,1,316.62,2,1,2,212,At Risk
16762,20,3,1501.38,3,2,3,323,Potential Loyalists
16763,185,2,594.9,1,2,2,122,Can't Lose
16764,4,18,2758.25,4,4,4,444,Champions
16765,294,1,34.0,1,1,1,111,Can't Lose
16766,273,2,1145.6,1,2,3,123,Can't Lose
16767,31,11,5580.6,3,4,4,344,Loyal
16768,48,5,458.04,3,3,2,332,Potential Loyalists
16769,260,1,380.39,1,1,2,112,Can't Lose
16770,58,6,744.9,2,3,3,233,About to Sleep
16771,33,5,2246.81,3,3,4,334,Loyal
16773,57,1,171.59,2,1,1,211,Can't Lose
16774,68,5,654.92,2,3,3,233,About to Sleep
16775,10,11,1695.66,4,4,4,444,Champions
16776,60,1,388.28,2,1,2,212,At Risk
16777,80,2,226.35,2,2,1,221,At Risk
16778,74,2,245.94,2,2,1,221,At Risk
16779,2,28,10454.05,4,4,4,444,Champions
16780,100,2,425.19,2,2,2,222,At Risk
16781,365,2,294.65000000000003,1,2,1,121,Can't Lose
16782,10,19,2242.25,4,4,4,444,Champions
